listing_id,date
3666185,2015-06-19
3666185,2015-06-24
3666185,2015-07-06
3666185,2015-07-14
3666185,2015-07-17
3666185,2015-07-23
3666185,2015-07-26
3666185,2015-08-05
3666185,2015-08-07
3666185,2015-08-15
3666185,2015-08-25
3666185,2015-08-27
3666185,2015-09-06
3666185,2015-09-12
3666185,2015-09-17
3666185,2015-10-03
3666185,2015-10-07
3666185,2015-10-10
3666185,2015-10-14
3666185,2015-10-27
3666185,2015-11-01
3666185,2015-11-27
3666185,2015-12-01
3666185,2015-12-27
3666185,2016-01-02
3666185,2016-01-03
3666185,2016-02-01
3666185,2016-02-13
3666185,2016-02-23
3666185,2016-03-08
3666185,2016-03-28
3666185,2016-08-24
3666185,2016-09-23
3666185,2017-06-24
3666185,2018-08-08
3678120,2014-07-28
3678120,2014-08-20
3678120,2014-09-01
3678952,2014-09-15
3678952,2015-08-03
3678952,2019-08-24
3678952,2019-10-03
3678952,2020-03-26
3731999,2014-08-22
3731999,2014-08-28
3731999,2015-02-11
3731999,2015-06-17
3731999,2015-07-01
3731999,2015-07-27
3731999,2015-08-02
3731999,2015-08-07
3731999,2015-08-14
3731999,2015-09-02
3731999,2015-09-11
3731999,2015-09-14
3731999,2015-10-13
3731999,2015-10-16
3731999,2015-11-03
3731999,2016-07-08
3731999,2016-07-19
3731999,2016-07-25
3731999,2016-08-28
3731999,2016-12-11
3731999,2017-06-14
3731999,2017-08-12
3731999,2017-09-03
3731999,2017-09-10
3731999,2017-09-15
3731999,2017-09-19
3731999,2017-09-22
3731999,2017-09-30
3731999,2019-09-03
3731999,2019-09-20
3827476,2015-02-01
3827476,2015-10-12
3827476,2016-01-01
3827476,2016-06-02
3827476,2016-07-08
3827476,2016-07-27
3827476,2016-12-29
3827476,2017-05-28
3827476,2017-06-20
3827476,2017-06-23
3827476,2017-08-20
3827476,2018-06-24
3827476,2018-09-14
3827476,2019-06-21
3827476,2019-09-16
3840299,2014-08-17
3840299,2014-08-20
3840299,2014-08-22
3840299,2014-08-23
3840299,2014-08-26
3840299,2014-08-28
3840299,2014-08-28
3840299,2014-09-02
3840299,2014-09-04
3840299,2014-09-05
3840299,2014-09-07
3840299,2014-09-11
3840299,2014-09-14
3840299,2014-09-16
3840299,2014-09-18
3840299,2014-09-19
3840299,2014-09-23
3840299,2014-09-26
3840299,2014-09-27
3840299,2014-09-29
3840299,2014-10-01
3840299,2014-10-02
3840299,2014-10-05
3840299,2014-10-12
3840299,2014-10-15
3840299,2014-10-17
3840299,2014-10-23
3840299,2014-10-24
3840299,2014-10-27
3840299,2014-10-31
3840299,2014-11-02
3840299,2014-11-04
3840299,2014-11-08
3840299,2014-11-09
3840299,2014-11-12
3840299,2014-11-16
3840299,2014-11-20
3840299,2014-11-23
3840299,2014-11-24
3840299,2014-11-28
3840299,2014-11-30
3840299,2014-12-01
3840299,2014-12-18
3840299,2014-12-22
3840299,2014-12-29
3840299,2015-01-03
3840299,2015-01-13
3840299,2015-01-14
3840299,2015-01-18
3840299,2015-02-06
3840299,2015-02-10
3840299,2015-02-16
3840299,2015-02-21
3840299,2015-02-22
3840299,2015-02-25
3840299,2015-02-28
3840299,2015-03-02
3840299,2015-03-05
3840299,2015-03-10
3840299,2015-03-14
3840299,2015-03-19
3840299,2015-03-22
3840299,2015-03-28
3840299,2015-03-29
3840299,2015-04-03
3840299,2015-04-05
3840299,2015-04-08
3840299,2015-04-12
3840299,2015-04-23
3840299,2015-04-26
3840299,2015-04-30
3840299,2015-05-06
3840299,2015-05-13
3840299,2015-05-14
3840299,2015-05-17
3840299,2015-05-19
3840299,2015-05-21
3840299,2015-05-29
3840299,2015-05-31
3840299,2015-06-01
3840299,2015-06-08
3840299,2015-06-10
3840299,2015-06-14
3840299,2015-06-16
3840299,2015-06-20
3840299,2015-06-21
3840299,2015-06-29
3840299,2015-07-02
3840299,2015-07-05
3840299,2015-07-07
3840299,2015-07-08
3840299,2015-07-16
3840299,2015-07-26
3840299,2015-07-28
3840299,2015-07-31
3840299,2015-08-09
3840299,2015-08-13
3840299,2015-08-14
3840299,2015-08-20
3840299,2015-08-27
3840299,2015-08-29
3840299,2015-08-30
3840299,2015-09-06
3840299,2015-09-08
3840299,2015-09-11
3840299,2015-09-13
3840299,2015-09-16
3840299,2015-09-18
3840299,2015-09-19
3840299,2015-09-23
3840299,2015-09-27
3840299,2015-09-29
3840299,2015-10-01
3840299,2015-10-03
3840299,2015-10-05
3840299,2015-10-10
3840299,2015-10-12
3840299,2015-10-17
3840299,2015-10-22
3840299,2015-11-02
3840299,2015-11-11
3840299,2015-11-15
3840299,2015-11-16
3840299,2015-11-22
3840299,2015-11-25
3840299,2015-11-29
3840299,2015-12-02
3840299,2015-12-13
3840299,2015-12-20
3840299,2015-12-22
3840299,2015-12-26
3840299,2016-01-01
3840299,2016-01-03
3840299,2016-01-06
3840299,2016-01-13
3840299,2016-01-17
3840299,2016-01-25
3840299,2016-01-29
3840299,2016-01-31
3840299,2016-02-01
3840299,2016-02-05
3840299,2016-02-07
3840299,2016-02-16
3840299,2016-02-26
3840299,2016-02-28
3840299,2016-03-06
3840299,2016-03-13
3840299,2016-03-17
3840299,2016-03-21
3840299,2016-03-26
3840299,2016-04-09
3840299,2016-04-18
3840299,2016-05-04
3840299,2016-05-09
3840299,2016-05-15
3840299,2016-05-19
3840299,2016-05-25
3840299,2016-05-29
3840299,2016-06-08
3840299,2016-06-13
3840299,2016-06-26
3840299,2016-07-02
3840299,2016-07-06
3840299,2016-07-14
3840299,2016-07-18
3840299,2016-07-20
3840299,2016-07-22
3840299,2016-07-27
3840299,2016-08-03
3840299,2016-08-08
3840299,2016-08-09
3840299,2016-08-12
3840299,2016-08-18
3840299,2016-08-22
3840299,2016-08-24
3840299,2016-08-27
3840299,2016-08-29
3840299,2016-09-01
3840299,2016-09-06
3840299,2016-09-09
3840299,2016-09-10
3840299,2016-09-15
3840299,2016-09-19
3840299,2016-09-22
3840299,2016-09-25
3840299,2016-09-30
3840299,2016-10-02
3840299,2016-10-05
3840299,2016-10-08
3840299,2016-10-15
3840299,2016-10-20
3840299,2016-10-27
3840299,2016-10-30
3840299,2016-11-18
3840299,2016-11-20
3840299,2016-11-23
3840299,2016-11-27
3840299,2016-12-06
3840299,2016-12-11
3840299,2016-12-20
3840299,2016-12-23
3840299,2016-12-30
3840299,2017-01-02
3840299,2017-02-09
3840299,2017-02-14
3840299,2017-02-18
3840299,2017-02-20
3840299,2017-03-02
3840299,2017-03-12
3840299,2017-03-14
3840299,2017-03-20
3840299,2017-03-24
3840299,2017-03-26
3840299,2017-04-01
3840299,2017-04-05
3840299,2017-04-09
3840299,2017-04-17
3840299,2017-04-26
3840299,2017-04-30
3840299,2017-05-05
3840299,2017-05-08
3840299,2017-05-15
3840299,2017-05-20
3840299,2017-05-26
3840299,2017-05-31
3840299,2017-06-04
3840299,2017-06-07
3840299,2017-06-14
3840299,2017-06-17
3840299,2017-06-20
3840299,2017-07-01
3840299,2017-07-07
3840299,2017-07-12
3840299,2017-07-20
3840299,2017-07-27
3840299,2017-07-29
3840299,2017-07-31
3840299,2017-08-03
3840299,2017-08-10
3840299,2017-08-16
3840299,2017-08-23
3840299,2017-08-25
3840299,2017-08-28
3840299,2017-09-03
3840299,2017-09-09
3840299,2017-09-12
3840299,2017-09-15
3840299,2017-09-20
3840299,2017-09-23
3840299,2017-09-26
3840299,2017-10-01
3840299,2017-10-08
3840299,2017-10-14
3840299,2017-10-21
3840299,2017-10-29
3840299,2017-11-06
3840299,2017-11-14
3840299,2017-11-19
3840299,2017-12-21
3840299,2017-12-31
3840299,2018-01-05
3840299,2018-06-24
3840299,2018-07-01
3840299,2018-07-03
3840299,2018-07-05
3840299,2018-07-08
3840299,2018-07-11
3840299,2018-07-14
3840299,2018-07-16
3840299,2018-07-19
3840299,2018-07-26
3840299,2018-07-31
3840299,2018-08-06
3840299,2018-08-10
3840299,2018-08-14
3840299,2018-08-20
3840299,2018-08-27
3840299,2018-08-29
3840299,2018-09-02
3840299,2018-09-05
3840299,2018-09-08
3840299,2018-09-10
3840299,2018-09-16
3840299,2018-09-18
3840299,2018-09-21
3840299,2018-09-23
3840299,2018-09-29
3840299,2018-10-03
3840299,2018-10-06
3840299,2018-10-08
3840299,2018-10-11
3840299,2018-10-14
3840299,2018-10-22
3840299,2018-10-28
3840299,2018-11-01
3840299,2018-11-04
3840299,2018-11-12
3840299,2018-11-17
3840299,2018-11-20
3840299,2018-11-25
3840299,2018-12-02
3840299,2018-12-06
3840299,2018-12-09
3840299,2018-12-16
3840299,2018-12-19
3840299,2018-12-26
3840299,2018-12-29
3840299,2019-01-01
3840299,2019-01-04
3840299,2019-01-06
3840299,2019-01-11
3840299,2019-01-14
3840299,2019-01-19
3840299,2019-01-21
3840299,2019-01-28
3840299,2019-02-03
3840299,2019-02-17
3840299,2019-02-19
3840299,2019-02-26
3840299,2019-03-07
3840299,2019-03-12
3840299,2019-03-15
3840299,2019-03-17
3840299,2019-03-25
3840299,2019-03-30
3840299,2019-04-02
3840299,2019-04-06
3840299,2019-04-08
3840299,2019-04-12
3840299,2019-04-18
3840299,2019-04-20
3840299,2019-04-22
3840299,2019-05-01
3840299,2019-05-08
3840299,2019-05-11
3840299,2019-05-16
3840299,2019-05-19
3840299,2019-05-23
3840299,2019-05-25
3840299,2019-05-27
3840299,2019-06-03
3840299,2019-06-05
3840299,2019-06-07
3840299,2019-06-12
3840299,2019-06-15
3840299,2019-06-17
3840299,2019-06-20
3840299,2019-06-25
3840299,2019-06-28
3840299,2019-07-02
3840299,2019-07-06
3840299,2019-07-07
3840299,2019-07-10
3840299,2019-07-12
3840299,2019-07-18
3840299,2019-07-22
3840299,2019-07-25
3840299,2019-07-28
3840299,2019-08-02
3840299,2019-08-04
3840299,2019-08-06
3840299,2019-08-08
3840299,2019-08-12
3840299,2019-08-14
3840299,2019-08-18
3840299,2019-08-23
3840299,2019-08-27
3840299,2019-08-29
3840299,2019-08-31
3840299,2019-09-04
3840299,2019-09-06
3840299,2019-09-10
3840299,2019-09-15
3840299,2019-09-18
3840299,2019-09-22
3840299,2019-09-24
3840299,2019-09-26
3840299,2019-09-29
3840299,2019-10-02
3840299,2019-10-04
3840299,2019-10-08
3840299,2019-10-12
3840299,2019-10-14
3840299,2019-10-17
3840299,2019-10-20
3840299,2019-10-23
3840299,2019-10-26
3840299,2019-10-28
3840299,2019-10-30
3840299,2019-11-01
3840299,2019-11-03
3840299,2019-11-07
3840299,2019-11-11
3840299,2019-11-16
3840299,2019-11-18
3840299,2019-11-21
3840299,2019-11-28
3840299,2019-12-01
3840299,2019-12-08
3840299,2019-12-15
3840299,2019-12-23
3840299,2019-12-25
3840299,2019-12-27
3840299,2020-01-05
3840299,2020-01-14
3840299,2020-01-19
3840299,2020-01-25
3840299,2020-01-29
3840299,2020-02-03
3840299,2020-02-05
3840299,2020-02-10
3840299,2020-02-16
3840299,2020-02-19
3840299,2020-02-23
3840299,2020-02-29
3840299,2020-03-05
3840299,2020-03-08
3840299,2020-03-15
3840299,2020-06-15
3840299,2020-06-17
3840299,2020-06-21
3840299,2020-06-25
3840299,2020-06-27
3840299,2020-06-29
3840299,2020-07-02
3840299,2020-07-06
3840299,2020-07-12
3840299,2020-07-15
3840299,2020-07-19
3840299,2020-07-23
3840299,2020-07-26
3840299,2020-07-28
3840299,2020-08-02
3840299,2020-08-06
3840299,2020-08-09
3840299,2020-08-13
3840299,2020-08-16
3840299,2020-08-20
3840299,2020-08-23
3840299,2020-08-26
3840299,2020-09-03
3840299,2020-09-05
3840299,2020-09-07
3840299,2020-09-10
3840299,2020-09-14
3840299,2020-09-16
3840299,2020-09-19
3840299,2020-09-28
3840299,2020-10-05
3840299,2020-10-11
3840299,2020-10-25
3840299,2020-11-05
3840299,2020-11-08
3840299,2020-11-15
3840299,2020-11-19
3840299,2020-12-12
3840299,2020-12-18
3840299,2020-12-22
3840299,2020-12-26
3840299,2020-12-30
3840299,2021-01-01
3840299,2021-01-05
3840299,2021-01-08
3840299,2021-01-18
3840299,2021-01-25
3861813,2017-10-07
3861813,2017-10-09
3861813,2017-10-16
3861813,2017-10-19
3861813,2017-10-23
3861813,2017-11-05
3861813,2017-12-17
3861813,2018-02-05
3861813,2019-08-02
3880306,2017-08-25
3880306,2018-09-26
3898375,2014-10-01
3898375,2014-12-01
3898375,2014-12-27
3898375,2015-01-04
3898375,2015-02-21
3898375,2015-03-10
3898375,2015-04-08
3898375,2015-05-19
3898375,2015-06-27
3898375,2015-07-14
3898375,2015-07-29
3898375,2015-08-03
3898375,2015-08-08
3898375,2015-08-13
3898375,2015-08-16
3898375,2015-08-20
3898375,2015-08-29
3898375,2015-09-07
3898375,2015-10-10
3898375,2015-11-13
3898375,2015-12-29
3898375,2016-01-03
3898375,2016-02-18
4020380,2015-08-04
4020380,2015-08-10
4020380,2015-08-15
4020380,2015-08-17
4020380,2016-02-10
4020380,2017-10-09
4020380,2018-01-02
4020380,2018-08-21
4020380,2019-10-14
4020380,2019-12-30
4069643,2014-09-14
4069643,2014-09-15
4069643,2014-09-18
4069643,2014-09-23
4069643,2014-09-26
4069643,2014-09-28
4069643,2014-09-30
4069643,2014-10-04
4069643,2014-10-07
4069643,2014-10-10
4069643,2014-10-12
4069643,2014-10-31
4069643,2014-11-16
4069643,2014-12-29
4069643,2015-02-13
4069643,2015-02-18
4069643,2015-03-02
4069643,2015-04-08
4069643,2015-04-11
4069643,2015-04-21
4069643,2015-04-27
4069643,2015-05-14
4069643,2015-05-16
4069643,2015-05-19
4069643,2015-05-22
4069643,2015-05-26
4069643,2015-06-05
4069643,2015-06-14
4069643,2015-06-17
4069643,2015-06-21
4069643,2015-06-26
4069643,2015-07-05
4069643,2015-07-09
4069643,2015-07-11
4069643,2015-07-13
4069643,2015-07-17
4069643,2015-07-21
4069643,2015-07-23
4069643,2015-07-28
4069643,2015-08-04
4069643,2015-08-07
4069643,2015-08-24
4069643,2015-08-26
4069643,2015-08-28
4069643,2015-08-30
4069643,2015-09-03
4069643,2015-09-09
4069643,2015-09-17
4069643,2015-09-19
4069643,2015-09-24
4069643,2015-10-01
4069643,2015-10-05
4069643,2015-10-10
4069643,2015-10-12
4069643,2015-10-15
4069643,2015-10-18
4069643,2015-10-27
4069643,2015-11-01
4069643,2015-11-05
4069643,2015-11-08
4069643,2015-11-18
4069643,2015-11-29
4069643,2015-12-05
4069643,2015-12-11
4069643,2015-12-20
4069643,2015-12-29
4069643,2016-01-05
4069643,2016-01-19
4069643,2016-01-31
4069643,2016-02-11
4069643,2016-02-14
4069643,2016-02-16
4069643,2016-02-20
4069643,2016-02-23
4069643,2016-04-08
4069643,2016-05-07
4069643,2016-05-12
4069643,2016-05-20
4069643,2016-05-23
4069643,2016-06-13
4069643,2016-06-15
4069643,2016-06-18
4069643,2016-08-03
4069643,2016-08-14
4069643,2016-08-20
4069643,2016-08-22
4069643,2016-08-30
4069643,2016-09-01
4069643,2016-09-07
4069643,2016-09-10
4069643,2016-09-14
4069643,2016-09-16
4069643,2016-09-20
4069643,2016-09-28
4069643,2016-10-01
4069643,2016-10-08
4069643,2016-10-10
4069643,2016-10-12
4069643,2016-10-20
4069643,2016-10-23
4069643,2016-11-02
4069643,2016-11-07
4069643,2016-11-20
4069643,2016-12-11
4069643,2016-12-19
4069643,2016-12-28
4069643,2016-12-31
4069643,2017-01-03
4069643,2017-01-08
4069643,2017-01-13
4069643,2017-01-21
4069643,2017-01-29
4069643,2017-02-19
4069643,2017-02-22
4069643,2017-02-25
4069643,2017-02-27
4069643,2017-03-02
4069643,2017-04-02
4069643,2017-04-17
4069643,2017-05-06
4069643,2017-05-09
4069643,2017-05-11
4069643,2017-05-14
4069643,2017-05-21
4069643,2017-05-27
4069643,2017-06-15
4069643,2017-06-25
4069643,2017-06-30
4069643,2017-07-01
4069643,2017-07-07
4069643,2017-07-27
4069643,2017-07-29
4069643,2017-08-05
4069643,2017-08-22
4069643,2017-08-26
4069643,2017-09-05
4069643,2017-09-16
4069643,2017-09-18
4069643,2017-09-26
4069643,2017-09-28
4069643,2017-10-13
4069643,2017-10-21
4069643,2017-10-30
4069643,2017-11-05
4069643,2017-11-12
4069643,2017-11-19
4069643,2018-01-28
4069643,2018-02-11
4069643,2018-02-19
4069643,2018-05-21
4069643,2018-06-24
4069643,2018-07-05
4069643,2018-07-16
4069643,2018-10-08
4069643,2018-10-10
4069643,2018-10-15
4069643,2018-10-21
4069643,2019-05-19
4069643,2019-08-09
4069643,2019-08-14
4069643,2019-08-22
4069643,2019-08-25
4069643,2019-09-13
4069643,2019-09-17
4069643,2019-10-06
4069643,2019-11-10
4069643,2020-01-03
4069643,2020-02-15
4069643,2020-03-07
4069643,2020-06-18
4069643,2020-06-26
4069643,2020-07-05
4069643,2020-07-12
4069643,2020-07-16
4069643,2020-07-19
4069643,2020-07-23
4069643,2020-07-30
4069643,2020-08-02
4069643,2020-08-04
4069643,2020-08-06
4069643,2020-08-14
4069643,2020-08-16
4069643,2020-08-23
4069643,2020-08-30
4069643,2020-09-07
4069643,2020-10-05
4069643,2020-10-23
4069643,2020-10-31
4077412,2015-05-12
4077412,2015-06-07
4077412,2015-06-11
4077412,2015-06-19
4077412,2015-07-03
4077412,2015-07-10
4077412,2015-07-16
4077412,2015-07-17
4077412,2015-07-23
4077412,2015-07-24
4077412,2015-07-28
4077412,2015-07-30
4077412,2015-08-02
4077412,2015-08-04
4077412,2015-08-05
4077412,2015-08-07
4077412,2015-08-08
4077412,2015-08-12
4077412,2015-08-13
4077412,2015-08-15
4077412,2015-08-16
4077412,2015-08-17
4077412,2015-08-19
4077412,2015-08-20
4077412,2015-08-21
4077412,2015-08-25
4077412,2015-08-26
4077412,2015-08-27
4077412,2015-08-29
4077412,2015-08-31
4077412,2015-09-11
4077412,2015-09-14
4077412,2015-09-17
4077412,2015-09-21
4077412,2015-09-23
4077412,2015-09-25
4077412,2015-09-26
4077412,2015-09-30
4077412,2015-10-11
4077412,2015-10-14
4077412,2015-10-16
4077412,2015-10-25
4077412,2015-10-27
4077412,2015-10-31
4077412,2015-12-06
4077412,2015-12-19
4077412,2015-12-27
4077412,2015-12-30
4077412,2015-12-31
4077412,2016-01-05
4077412,2016-01-08
4077412,2016-01-15
4077412,2016-01-18
4077412,2016-01-31
4077412,2016-02-07
4077412,2016-02-09
4077412,2016-02-16
4077412,2016-02-19
4077412,2016-02-21
4077412,2016-02-24
4077412,2016-02-28
4077412,2016-03-01
4077412,2016-03-02
4077412,2016-03-05
4077412,2016-03-05
4077412,2016-03-11
4077412,2016-03-23
4077412,2016-04-01
4077412,2016-04-05
4077412,2016-04-07
4077412,2016-04-09
4077412,2016-04-11
4077412,2016-04-12
4077412,2016-04-14
4077412,2016-04-16
4077412,2016-04-19
4077412,2016-04-20
4077412,2016-04-25
4077412,2016-04-26
4077412,2016-04-30
4077412,2016-05-02
4077412,2016-05-04
4077412,2016-05-07
4077412,2016-05-09
4077412,2016-05-11
4077412,2016-05-20
4077412,2016-05-30
4077412,2016-06-02
4077412,2016-06-05
4077412,2016-06-06
4077412,2016-06-13
4077412,2016-06-16
4077412,2016-06-17
4077412,2016-06-19
4077412,2016-06-26
4077412,2016-06-29
4077412,2016-06-30
4077412,2016-07-06
4077412,2016-07-08
4077412,2016-07-10
4077412,2016-07-11
4077412,2016-07-16
4077412,2016-07-18
4077412,2016-07-20
4077412,2016-07-23
4077412,2016-07-25
4077412,2016-07-28
4077412,2016-07-28
4077412,2016-07-29
4077412,2016-07-29
4077412,2016-07-29
4077412,2016-08-04
4077412,2016-08-14
4077412,2016-08-16
4077412,2016-08-20
4077412,2016-08-29
4077412,2016-08-30
4077412,2016-09-01
4077412,2016-09-08
4077412,2016-09-10
4077412,2016-09-12
4077412,2016-09-17
4077412,2016-09-18
4077412,2016-09-19
4077412,2016-09-20
4077412,2016-09-27
4077412,2016-09-30
4077412,2016-10-04
4077412,2016-10-07
4077412,2016-10-08
4077412,2016-10-09
4077412,2016-10-11
4077412,2016-10-15
4077412,2016-10-18
4077412,2016-10-26
4077412,2016-10-28
4077412,2016-10-29
4077412,2016-10-30
4077412,2016-11-02
4077412,2016-11-06
4077412,2016-11-11
4077412,2016-11-27
4077412,2016-12-04
4077412,2016-12-29
4077412,2017-01-01
4077412,2017-02-05
4077412,2017-02-12
4077412,2017-02-19
4077412,2017-02-25
4077412,2017-03-12
4077412,2017-04-16
4077412,2017-04-17
4077412,2017-04-23
4077412,2017-04-28
4077412,2017-05-04
4077412,2017-05-09
4077412,2017-05-15
4077412,2017-05-25
4077412,2017-05-28
4077412,2017-05-30
4077412,2017-06-01
4077412,2017-06-02
4077412,2017-06-08
4077412,2017-06-11
4077412,2017-06-13
4077412,2017-06-17
4077412,2017-07-02
4077412,2017-07-06
4077412,2017-07-09
4077412,2017-07-12
4077412,2017-07-14
4077412,2017-07-17
4077412,2017-07-19
4077412,2017-07-20
4077412,2017-07-21
4077412,2017-07-23
4077412,2017-07-24
4077412,2017-07-29
4077412,2017-08-02
4077412,2017-08-03
4077412,2017-08-10
4077412,2017-08-11
4077412,2017-08-12
4077412,2017-08-15
4077412,2017-08-19
4077412,2017-08-24
4077412,2017-08-28
4077412,2017-08-29
4077412,2017-09-01
4077412,2017-09-02
4077412,2017-09-05
4077412,2017-09-13
4077412,2017-09-16
4077412,2017-09-17
4077412,2017-09-18
4077412,2017-09-22
4077412,2017-09-23
4077412,2017-09-26
4077412,2017-09-29
4077412,2017-10-04
4077412,2017-10-07
4077412,2017-10-09
4077412,2017-10-12
4077412,2017-10-14
4077412,2017-10-19
4077412,2017-10-21
4077412,2017-10-24
4077412,2017-11-15
4077412,2017-12-10
4077412,2018-01-30
4077412,2018-02-04
4077412,2018-02-11
4077412,2018-02-18
4077412,2018-02-26
4077412,2018-02-27
4077412,2018-03-11
4077412,2018-03-31
4077412,2018-04-08
4077412,2018-04-16
4077412,2018-05-02
4077412,2018-05-05
4077412,2018-05-06
4077412,2018-05-15
4077412,2018-05-18
4077412,2018-05-19
4077412,2018-05-20
4077412,2018-06-02
4077412,2018-06-09
4077412,2018-06-12
4077412,2018-06-22
4077412,2018-06-26
4077412,2018-06-28
4077412,2018-07-03
4077412,2018-07-08
4077412,2018-07-09
4077412,2018-07-11
4077412,2018-07-13
4077412,2018-07-15
4077412,2018-07-17
4077412,2018-07-21
4077412,2018-07-23
4077412,2018-07-27
4077412,2018-07-29
4077412,2018-07-31
4077412,2018-08-01
4077412,2018-08-04
4077412,2018-08-05
4077412,2018-08-11
4077412,2018-08-12
4077412,2018-08-17
4077412,2018-08-18
4077412,2018-08-20
4077412,2018-08-23
4077412,2018-08-24
4077412,2018-08-25
4077412,2018-08-31
4077412,2018-09-01
4077412,2018-09-02
4077412,2018-09-03
4077412,2018-09-04
4077412,2018-09-07
4077412,2018-09-08
4077412,2018-09-10
4077412,2018-09-12
4077412,2018-09-13
4077412,2018-09-16
4077412,2018-09-18
4077412,2018-09-22
4077412,2018-09-24
4077412,2018-09-27
4077412,2018-09-29
4077412,2018-10-01
4077412,2018-10-03
4077412,2018-10-04
4077412,2018-10-05
4077412,2018-10-07
4077412,2018-10-08
4077412,2018-10-10
4077412,2018-10-12
4077412,2018-10-15
4077412,2018-10-20
4077412,2018-10-21
4077412,2018-10-23
4077412,2018-11-04
4077412,2018-11-07
4077412,2018-11-12
4077412,2018-12-06
4077412,2018-12-09
4077412,2018-12-16
4077412,2018-12-22
4077412,2018-12-26
4077412,2019-01-16
4077412,2019-01-26
4077412,2019-02-09
4077412,2019-02-10
4077412,2019-02-13
4077412,2019-02-20
4077412,2019-02-24
4077412,2019-03-10
4077412,2019-03-23
4077412,2019-03-29
4077412,2019-04-04
4077412,2019-04-21
4077412,2019-04-24
4077412,2019-05-03
4077412,2019-05-05
4077412,2019-05-08
4077412,2019-05-12
4077412,2019-05-31
4077412,2019-06-04
4077412,2019-06-05
4077412,2019-06-09
4077412,2019-06-12
4077412,2019-06-14
4077412,2019-06-21
4077412,2019-06-24
4077412,2019-06-25
4077412,2019-06-30
4077412,2019-07-01
4077412,2019-07-02
4077412,2019-07-05
4077412,2019-07-07
4077412,2019-07-10
4077412,2019-07-12
4077412,2019-07-13
4077412,2019-07-14
4077412,2019-07-16
4077412,2019-07-18
4077412,2019-07-21
4077412,2019-07-25
4077412,2019-07-26
4077412,2019-07-28
4077412,2019-07-30
4077412,2019-08-01
4077412,2019-08-03
4077412,2019-08-04
4077412,2019-08-06
4077412,2019-08-08
4077412,2019-08-17
4077412,2019-08-19
4077412,2019-08-24
4077412,2019-08-26
4077412,2019-08-29
4077412,2019-09-02
4077412,2019-09-03
4077412,2019-09-05
4077412,2019-09-09
4077412,2019-09-12
4077412,2019-09-14
4077412,2019-09-15
4077412,2019-09-17
4077412,2019-09-19
4077412,2019-09-22
4077412,2019-09-26
4077412,2019-09-27
4077412,2019-10-04
4077412,2019-10-05
4077412,2019-10-21
4077412,2019-10-28
4077412,2019-11-04
4077412,2019-11-10
4077412,2019-11-27
4077412,2019-11-29
4077412,2019-12-06
4077412,2019-12-18
4077412,2019-12-25
4077412,2019-12-28
4077412,2019-12-30
4077412,2020-01-02
4077412,2020-01-05
4077412,2020-01-11
4077412,2020-01-21
4077412,2020-01-30
4077412,2020-02-15
4077412,2020-02-28
4077412,2020-03-01
4077412,2020-03-06
4077412,2020-03-11
4182766,2015-01-03
4182766,2015-06-30
4182766,2015-07-02
4182766,2015-07-18
4182766,2015-08-04
4182766,2015-08-07
4182766,2015-08-12
4182766,2015-08-14
4182766,2015-08-22
4182766,2015-08-26
4182766,2015-08-29
4182766,2015-09-01
4182766,2015-09-03
4182766,2015-09-11
4182766,2015-10-06
4182766,2016-02-06
4182766,2016-04-16
4182766,2016-05-19
4182766,2016-05-24
4182766,2016-05-30
4182766,2016-06-07
4182766,2016-06-24
4182766,2016-06-28
4182766,2016-06-30
4182766,2016-07-07
4182766,2016-07-09
4182766,2016-07-10
4182766,2016-07-18
4182766,2016-07-19
4182766,2016-07-25
4182766,2016-07-26
4182766,2016-08-02
4182766,2016-08-03
4182766,2016-08-06
4182766,2016-08-09
4182766,2016-08-10
4182766,2016-08-14
4182766,2016-08-15
4182766,2016-08-16
4182766,2016-08-18
4182766,2016-08-20
4182766,2016-08-21
4182766,2016-08-21
4182766,2016-08-22
4182766,2016-09-16
4182766,2016-09-25
4182766,2016-09-28
4182766,2016-10-10
4182766,2016-10-18
4182766,2017-04-28
4182766,2017-06-11
4182766,2017-06-30
4182766,2017-07-09
4182766,2017-07-11
4182766,2017-07-12
4182766,2017-07-15
4182766,2017-07-17
4182766,2017-07-24
4182766,2017-07-27
4182766,2017-08-02
4182766,2017-08-07
4182766,2017-08-08
4182766,2017-08-12
4182766,2017-08-13
4182766,2017-08-16
4182766,2017-08-18
4182766,2017-08-27
4182766,2017-09-10
4182766,2017-09-20
4182766,2017-09-23
4182766,2017-09-28
4182766,2018-07-08
4182766,2018-07-10
4182766,2018-07-30
4182766,2018-08-03
4182766,2018-08-16
4182766,2018-08-25
4182766,2019-06-23
4182766,2019-07-08
4182766,2019-07-29
4182766,2019-08-04
4182766,2019-08-08
4182766,2019-08-10
4182766,2019-08-17
4182766,2019-08-18
4182766,2019-08-24
4182766,2019-08-25
4182766,2019-08-29
4182766,2019-09-01
4182766,2019-09-02
4182766,2019-09-21
4182766,2019-09-22
4182766,2019-10-02
4182766,2019-11-08
4182766,2019-12-28
4182766,2019-12-30
4215307,2015-04-23
4215307,2015-05-04
4215307,2015-05-12
4215307,2015-05-16
4215307,2015-05-19
4215307,2015-05-28
4215307,2015-06-01
4215307,2015-06-05
4215307,2015-06-07
4215307,2015-06-10
4215307,2015-06-22
4215307,2015-06-25
4215307,2015-06-28
