id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16231048,Pittoresque studio avec son clocher,105875098,Christophe,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81513,-71.21306,Entire home/apt,35,30,176,2021-01-25,3.50,1,79
16249867,L'Asiatique en Limoilou,27213304,Sylvain,,Lairet,46.83192,-71.23721,Private room,46,1,144,2020-12-27,3.43,6,298
16273291,Big House in Quebec + 3 free parking,96692488,Simon,,Neufchâtel-Est/Lebourgneuf,46.84552,-71.33301,Entire home/apt,250,31,39,2019-12-18,0.78,14,365
16332426,Charming Loft 402 - CND,4252877,Nathalie,,Saint-Roch,46.8135,-71.22654,Entire home/apt,54,2,145,2021-01-03,2.89,6,87
16397820,AU LOFT DE L'ANTIQUAIRE,35775015,Dave Et Clara,,Saint-Roch,46.81572,-71.22601,Entire home/apt,96,1,297,2020-12-06,5.93,7,0
16402987,Beautiful 2 storey condo in the hearth of the city,47726444,Lina,,Vieux-Limoilou,46.82741,-71.24162,Entire home/apt,175,2,23,2018-01-01,0.46,1,0
16454651,Full appartement near the center of the city,107939573,Michel,,Montcalm,46.80236,-71.22733,Entire home/apt,32,14,171,2020-03-29,3.41,2,113
16464032,"Si j'étais toi, je choisirais cet appart",108024047,Joelle,,Saint-Jean-Baptiste,46.8086,-71.22084,Private room,61,2,30,2019-09-01,0.60,1,0
16497992,Quebec Studio 403 Downtown Loft,108364933,Anne,,Saint-Roch,46.81395,-71.22517,Entire home/apt,80,1,196,2020-09-13,3.91,1,9
16506761,Centre-ville,53228717,Muriel,,Saint-Sauveur,46.81029,-71.23524,Entire home/apt,60,2,70,2020-03-10,1.41,1,179
16527195,Loft Bonsejour 203,4252877,Nathalie,,Saint-Roch,46.81269,-71.22816,Entire home/apt,73,2,146,2021-01-02,2.92,6,0
16595349,Belle maison lumineuse près des chutes Montmorency,5553520,Nanci,,Chutes-Montmorency,46.89585,-71.16723,Entire home/apt,175,4,15,2020-08-08,0.31,1,8
16617262,"Old City, Downtown, Parking and Double bed",1125364,Martin,,Montcalm,46.80469,-71.23396,Private room,45,1,362,2021-01-01,7.36,2,0
16647657,"Location au mois, Limoilou",22990419,Suzanne,,Vieux-Limoilou,46.82451,-71.24055,Entire home/apt,40,30,12,2020-12-15,0.25,1,184
16665064,Beautiful Cottage near Old Quebec and Nature!,6229545,Véronique,,Quartier 5-4,46.85761,-71.19821,Entire home/apt,220,2,15,2018-09-03,0.31,1,9
16674126,SPACIOUS APARTMENT in beautiful Quebec City!,110319080,Apostolos,,Sillery,46.78429,-71.25943,Entire home/apt,150,2,32,2020-09-10,0.72,1,167
16706320,Le Cosy - CITQ Certified #222454,21571202,Félix,,Saint-Sauveur,46.80907,-71.2336,Entire home/apt,150,2,272,2020-10-10,5.65,1,293
16709477,Cozy Loft Dans Le Vieux-Québecyhvhu,40601106,Maxime,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8101,-71.21001,Entire home/apt,40,32,39,2020-01-31,0.86,4,364
16723615,Cosy bedroom in hip neighbourhood,110855663,Matt Et Sarah,,Saint-Roch,46.8153,-71.22836,Private room,55,2,55,2019-10-06,1.11,1,0
16738066,À Québec Style condo dans le vieux limoilou,88278269,Claude,,Vieux-Limoilou,46.82618,-71.23211,Entire home/apt,45,32,129,2019-11-16,2.65,4,91
16794219,LUXURIOUS HOME 10 MINUTES FROM DOWNTOWN,37242879,Karine,,Chutes-Montmorency,46.86946,-71.17034,Entire home/apt,341,2,132,2021-01-02,3.08,1,364
16803640,Appartement neuve et au calme / New and quiet apar,1273436,Anthony,,Lairet,46.82945,-71.24248,Entire home/apt,46,2,166,2020-12-30,3.38,3,347
16829977,"Peacefull, Charming and Luminous; Double bed",33902178,Janny,,Saint-Sauveur,46.80751,-71.233,Private room,43,2,12,2020-01-03,0.24,2,0
16837649,"Downtown, by the Old City",1125364,Martin,,Montcalm,46.80469,-71.23396,Private room,41,1,338,2020-11-11,6.92,2,339
16859497,PLACE DES ARTS (LOFT),35775015,Dave Et Clara,,Saint-Roch,46.81572,-71.22604,Entire home/apt,78,1,341,2020-12-27,6.94,7,324
16867165,Eden of Peace in the City.,103046731,Jean-François,,Lairet,46.82856,-71.24222,Entire home/apt,129,31,171,2020-12-31,3.50,2,167
16869689,Charmant condo au cœur du Vieux-Québec,112420148,Jean-Pierre,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81464,-71.20953,Entire home/apt,100,2,111,2021-01-31,2.52,1,175
16907029,La suite de Limoilou,27213304,Sylvain,,Lairet,46.8315,-71.23714,Private room,65,1,48,2019-10-20,0.98,6,132
16941785,Appartement au coeur du centre-ville,2335344,Clo,,Saint-Roch,46.81128,-71.22477,Entire home/apt,55,2,29,2020-10-02,0.67,2,176
16943255,Le iLoft - OLD QUEBEC (CITQ #294 992),58932059,Laury Jane,,Saint-Roch,46.81499,-71.22475,Entire home/apt,55,1,144,2020-12-28,2.95,6,167
16964007,Large Apartment in the Heart of Limoilou,90525219,Jean-Francois,,Lairet,46.83351,-71.23925,Entire home/apt,85,2,77,2020-10-02,2.09,1,72
17023219,iLoft Au Cœur De St-Foy A Quebec,41395227,Karine,,Saint-Sacrement,46.79262,-71.25929,Entire home/apt,113,30,64,2018-07-22,1.31,1,0
17103665,Condo moderne à Québec,35472861,Raphaël,,Neufchâtel-Est/Lebourgneuf,46.84704,-71.3326,Entire home/apt,210,1,1,2017-02-11,0.02,1,173
17106808,L'Accalmie,110695658,André,,Saint-Sacrement,46.80027,-71.24956,Private room,60,1,238,2020-09-07,5.11,1,364
17169327,Amazing Suite in the Heart of the Vieux-Quebec,40601106,Maxime,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81067,-71.20972,Entire home/apt,41,32,46,2020-02-21,0.97,4,365
17190918,Sunlight loft - 205,4252877,Nathalie,,Saint-Roch,46.81328,-71.22454,Entire home/apt,41,2,123,2020-08-23,2.53,6,80
17246194,Family Friendly Apartment - Old Quebec,26112438,Kathleen,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81492,-71.205,Entire home/apt,100,30,8,2020-12-11,0.19,1,32
17247018,"Bel apparemment,décoré, ensoleillé, Vieux-Québec",35511040,Alex,,Saint-Jean-Baptiste,46.81167,-71.21663,Entire home/apt,200,2,231,2020-09-28,4.78,1,180
17264252,La Chaumiere,2594250,Louise,,Loretteville,46.85888,-71.36493,Entire home/apt,169,7,35,2020-08-29,1.10,3,16
17285086,Chic apartment downtown Québec City (1-4 pers.),100098266,Cécile,,Saint-Roch,46.81368,-71.22657,Entire home/apt,99,1,247,2020-02-29,5.38,2,9
17377993,Charme d'antan,73024432,Marc-Antoine,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81166,-71.21103,Private room,165,1,2,2019-07-07,0.05,10,1
17434489,Chambre Standard dans le Vieux-Québec,73024432,Marc-Antoine,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81268,-71.21099,Private room,119,1,4,2019-07-26,0.10,10,1
17434784,Chambre Supérieure dans le Vieux-Québec,73024432,Marc-Antoine,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81178,-71.21106,Private room,106,1,1,2019-08-23,0.06,10,1
17441213,"Historic Luxury in Old Town- walk to shops, cafes",11392732,B&J,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81268,-71.20738,Entire home/apt,159,1,177,2021-01-01,3.73,2,170
17462865,Extra room in a cozy apartment,6117841,Émy,,Saint-Sauveur,46.81126,-71.23374,Private room,70,1,38,2019-10-14,0.85,1,0
17495193,Suite Junior lit king et jacuzzi,73024432,Marc-Antoine,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81269,-71.21089,Private room,224,1,1,2017-08-15,0.02,10,1
17527319,Chambre Deluxe 2 lits queen,73024432,Marc-Antoine,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81124,-71.20976,Private room,201,1,15,2020-07-12,0.33,10,1
17527456,Suite avec lit king et cuisine,73024432,Marc-Antoine,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81154,-71.21141,Private room,207,1,1,2018-09-05,0.03,10,0
17527655,Chambre Deluxe Lit King,73024432,Marc-Antoine,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81141,-71.21004,Private room,201,1,0,,,10,1
17544630,Appartement près du Centre-Ville!,102881662,Abraham,,Saint-Sauveur,46.80642,-71.23354,Entire home/apt,35,2,79,2019-10-27,1.89,2,177
17582006,Logement ensoleillé. Tranquillité au centre-ville.,16154708,Melanie,,Saint-Sauveur,46.80908,-71.23115,Entire home/apt,32,30,21,2020-01-04,0.66,1,281
17651544,Spacieux Rustique 4 1/2 TerrasseWIFIStationnement,70222164,Elodie,,Montcalm,46.80386,-71.22576,Entire home/apt,225,30,161,2020-09-29,3.55,3,353
17652448,B&B in the old port,115519762,François,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81499,-71.20314,Private room,129,2,2,2019-01-09,0.06,1,365
17654074,"Quebec city Upper Town, Perfect Location. Monthly",11431558,Francis,,Montcalm,46.80296,-71.22712,Entire home/apt,138,30,98,2020-03-16,2.28,3,212
17667633,Très belle maison dans la ville de Québec !,35715512,Nancy,,Cité Universitaire,46.78078,-71.29309,Entire home/apt,195,7,5,2019-07-23,0.11,1,132
17699670,Executive condo - Old Quebec best location,120568436,Julie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81693,-71.20617,Entire home/apt,52,32,8,2020-10-03,0.19,1,329
17713232,Loft Saint Roch avec Sauna & parking CITQ N°295687,120731111,Cathy,,Saint-Roch,46.81275,-71.22736,Entire home/apt,91,2,253,2021-01-02,5.41,2,176
17749572,魁北克梅子家庭旅馆,121100048,子,,Quartier 4-5,46.85182,-71.26263,Private room,30,1,53,2019-07-09,1.17,1,0
17785751,Soyez au 7e Ciel !,24819170,Joan Et Jean-Michel,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81583,-71.20756,Entire home/apt,48,1000,2,2017-08-31,0.05,4,287
17825667,Suite 2 chambres sur Grande-Allée,84801585,Geneviève,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80439,-71.21928,Private room,127,2,13,2018-07-20,0.28,1,20
17856891,Nest for Québec City,122195377,Serge Et Denise,,Quartier 4-3,46.88895,-71.26972,Entire home/apt,171,3,68,2020-12-30,1.46,1,162
17942236,Très bel appartement pour 2 personnes.,123075836,Walter,,Montcalm,46.80348,-71.23033,Entire home/apt,105,2,66,2020-12-05,1.49,3,270
18060676,Freshly renovated ! Beautiful Château St-Roch,100587522,Junior,,Saint-Roch,46.81621,-71.22458,Entire home/apt,243,2,139,2020-11-14,3.08,1,361
18095025,Loft Bonséjour - Downtown Quebec City.,99944561,Pelletier,,Saint-Roch,46.81285,-71.22708,Entire home/apt,80,1,263,2021-01-02,5.82,2,363
18132438,"Cozy 3 bdr , 5 min to downtown Quebec city. Family",41756114,Bianca,,Maizerets,46.83785,-71.21835,Entire home/apt,115,2,20,2019-11-10,0.66,1,50
18146355,Old Quebec bedroom and private bathroom,51376261,Chantal,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81151,-71.2047,Private room,120,1,54,2019-09-27,1.16,1,0
18238661,Belle chambre sur jardin située au centre-ville!,126001859,Marie,,Saint-Sauveur,46.81363,-71.23911,Private room,30,2,28,2019-10-06,0.64,1,0
18358931,Chambre privé dans nouveau condo à Québec,127085778,Max,,Neufchâtel-Est/Lebourgneuf,46.84366,-71.3122,Private room,34,1,52,2019-09-29,1.13,2,109
18395950,"Wow!Condo 5 1/2 (2009), je m`adapte a vos besoins!",69008241,Marc,,Quartier 4-2,46.88315,-71.27,Private room,250,6,0,,,1,363
18432436,Belle grande chambre à louer dans Montcalm,18975329,Charles-Olivier,,Montcalm,46.80372,-71.23533,Private room,33,20,1,2017-06-12,0.02,2,0
18449159,"7 Minutes by Car from Old Quebec,Jacuzzi Parking,",18060666,Jack,,Vieux-Moulin,46.85024,-71.21516,Entire home/apt,189,30,163,2021-01-07,3.57,3,255
18457754,Suite #6 - 1 BR with unique cachet in Old-Qc,49947368,Isabelle,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81197,-71.21122,Entire home/apt,120,30,0,,,27,309
18461327,"Suite 401 Old-Qc 1 BR, all inclusive, parking $",49947368,Isabelle,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81194,-71.21204,Entire home/apt,136,30,8,2019-11-09,0.21,27,294
18484755,"Spacieux, ensoleillé, à 5 min. de l'Univ. Laval",7006458,Odile,,Cité Universitaire,46.78687,-71.26625,Entire home/apt,55,31,18,2019-09-28,0.43,2,360
18509453,Chambre 1,117278565,Marie,,Vanier,46.82393,-71.25926,Private room,76,1,12,2019-06-30,0.27,2,0
18510053,Chambre 2,117278565,Marie,,Vanier,46.8227,-71.25981,Private room,70,1,23,2019-10-13,0.51,2,89
18534773,New apartment in downtown quebec city (PARKING) B,128675645,Coralie Et Mélina,,Saint-Roch,46.81329,-71.22677,Entire home/apt,130,1,205,2021-01-31,4.71,8,193
18545506,Superbe studio en plein centre de Québec,23542041,Pierre,,Saint-Roch,46.81365,-71.22038,Entire home/apt,125,2,66,2020-08-20,1.50,2,0
18557798,Studio in Old Quebec with AC,73786063,Mark,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81394,-71.21053,Entire home/apt,139,7,125,2020-02-17,2.76,6,89
18599746,Belle chambre / Spacious and comfortable room,73959374,Julian,,Maizerets,46.84038,-71.22139,Private room,60,1,46,2020-01-02,1.06,1,364
18614921,Cozy bedroom in a recent building,129303043,Anaïs,,Chutes-Montmorency,46.87504,-71.16869,Private room,39,2,33,2019-06-22,0.75,1,89
18655348,Magnifique logement au coeur du Vieux Québec.,129637117,F,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81041,-71.20621,Entire home/apt,100,2,37,2018-01-01,0.82,1,0
18664155,"Zen, Zero-Waste and Affordable sweet spot :-)",29181372,Jiwan,,Saint-Sauveur,46.81107,-71.23061,Private room,33,2,110,2020-09-05,2.41,1,0
18704023,RIVERFRONT 2 Bedroom Condo in Heart of Old Quebec,1562944,Patrice,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81512,-71.20135,Entire home/apt,660,2,5,2020-02-11,0.12,11,365
18705154,RIVERFRONT 3 Bedroom Condo in Heart of Old Quebec,1562944,Patrice,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81465,-71.20234,Entire home/apt,770,2,6,2019-07-03,0.19,11,365
18732806,Appartement 2ch Centre-ville 201 Licence 296288,130289479,Nora,,Saint-Roch,46.81396,-71.22709,Entire home/apt,225,1,16,2020-08-30,0.35,2,362
18744885,Logement sympathique - Vieux-Québec,28222382,Mourad,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80442,-71.21766,Entire home/apt,38,31,71,2020-02-06,1.59,1,0
18751012,Le St-Louis / Old Quebec,73786063,Mark,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81235,-71.20708,Entire home/apt,249,2,134,2020-09-03,3.02,6,179
18756207,"Read Between The Felines, charming flat",8853402,Suzanne,,Sillery,46.77803,-71.24767,Entire home/apt,105,30,49,2020-02-22,1.15,1,365
18788877,L'Ursuline / Old Quebec,73786063,Mark,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81222,-71.20885,Entire home/apt,199,2,110,2020-02-17,2.44,6,89
18837778,Chambre simple paisible pour une seul personne,45514378,Pierre,,Sillery,46.78609,-71.24645,Private room,29,1,79,2021-01-28,4.58,4,63
18840895,"Chez cath, jeff et Emy",80285922,Catherine,,Chutes-Montmorency,46.87795,-71.15419,Entire home/apt,55,1,261,2020-10-18,5.77,3,304
18846160,#Le Salaberry,130911790,René-Pier,,Montcalm,46.80487,-71.2274,Entire home/apt,152,1,46,2020-08-30,2.57,1,186
18917176,The Perfect Loft in Old Quebec,73786063,Mark,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81178,-71.20988,Entire home/apt,149,7,58,2020-02-17,1.32,6,89
18949299,Appartement BonSéjour 296288,36623206,Moussa,,Saint-Roch,46.81238,-71.22877,Entire home/apt,160,2,30,2020-09-07,0.67,3,365
18978219,Charming & Spacious 2 Bedroom Condo in Downtown QC,120557269,Alex,,Saint-Sauveur,46.81264,-71.2358,Entire home/apt,89,1,229,2021-01-03,5.07,1,179
19014155,Auberge Louis Hebert Grande Allée,66809055,Ianny,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80597,-71.21683,Private room,115,1,53,2020-02-15,1.18,1,364
19015140,RIVERFRONT 4 Bedroom/5 Bathroom Condo - Old Quebec,1562944,Patrice,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81327,-71.20118,Entire home/apt,950,2,3,2019-09-19,0.07,11,365
19031435,Stunning 2 bedrooms modern apartment,50286591,Nadine,,Vieux-Moulin,46.85109,-71.22706,Entire home/apt,64,31,108,2020-03-06,2.42,4,189
19054560,Beautiful Appt. in the heart of Quebec City,132940538,Alice,,Saint-Jean-Baptiste,46.8107,-71.21584,Entire home/apt,200,2,236,2020-09-23,5.31,1,180
19063559,New apartment in downtown quebec city (PARKING) A,128675645,Coralie Et Mélina,,Saint-Roch,46.81468,-71.22727,Entire home/apt,130,1,188,2021-01-01,4.33,8,196
19069132,Coeur du Vieux-Québec – Chambre Privée -Jardin,133124187,Paula,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81301,-71.20416,Private room,112,1,169,2020-09-07,3.85,2,365
19069589,Coeur du Vieux Québec  Chambre privée  – Parc,133124187,Paula,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81461,-71.20376,Private room,114,1,152,2020-09-07,3.46,2,362
19086200,It's also your home!,133291888,Stef,,Saint-Louis,46.75873,-71.28917,Private room,27,31,87,2020-01-02,1.97,1,0
19130952,Spacious room in a warm decor close to everything!,133704696,Catherine,,Montcalm,46.79964,-71.24203,Private room,88,1,21,2018-09-08,0.48,1,365
19154071,"Studio dans les combles, parfait emplacement.",7719571,Martin,,Montcalm,46.80213,-71.22988,Entire home/apt,100,3,56,2020-02-17,1.27,1,0
19156354,Maison des quatre saisons,133941435,Ginette,,Cap-Rouge,46.75541,-71.34437,Entire home/apt,80,4,53,2020-08-11,1.21,1,0
19158078,Grande maison luxueuse,97376912,Catherine,,Sillery,46.77941,-71.26357,Entire home/apt,200,3,39,2020-03-19,0.92,2,220
19270574,Belles chambres avec jardin,15093381,Joanne,,Lairet,46.83184,-71.23767,Private room,99,1,54,2019-10-21,1.23,1,180
19271761,L'appartement GLOBETROTTER / Downtown Québec city,19909639,Louis,,Saint-Roch,46.81364,-71.22814,Entire home/apt,44,2,221,2021-01-17,4.97,17,354
19272198,Belle chambre privée au centre-ville,102139380,Geneviève,,Montcalm,46.80397,-71.22828,Private room,47,2,70,2020-02-20,1.60,1,365
19272235,♥QUEBEC CITY | Family or COUPLE CONDO | parking,50286591,Nadine,,Vieux-Moulin,46.85166,-71.22849,Entire home/apt,64,31,107,2020-02-17,2.45,4,158
19295546,Belle chambre à 2 pas de l'université Laval .!!,71936605,Marc-Antoine,,Cité Universitaire,46.78777,-71.26488,Private room,25,30,9,2020-06-30,0.21,1,364
19324837,"Spacious 6 /2 Apartment , Quebec city life style.",102849696,Remy,,Vieux-Limoilou,46.82432,-71.2287,Entire home/apt,119,2,93,2020-01-03,2.12,1,364
19358798,Couette et café,133544852,Ayoub El,,Lairet,46.83609,-71.25848,Private room,150,30,3,2017-07-11,0.07,2,0
19359186,Couette et café Des lilas,133544852,Ayoub El,,Lairet,46.83513,-71.2584,Private room,295,30,0,,,2,0
19385949,Maisonnette en ville (secteur Bois de Coulonge),135893431,Helene,,Sillery,46.78913,-71.24861,Entire home/apt,50,31,4,2019-06-15,0.13,2,90
19447690,CENTRAL to the 3 MAIN ATTRACTIONS of QUEBEC !,47801052,Gilbert,,Quartier 5-4,46.86926,-71.17862,Entire home/apt,198,2,82,2020-10-05,1.87,3,359
19483503,Maison très chaleureuse.,25227914,Cécile,,Saint-Roch,46.81716,-71.22465,Private room,98,1,103,2020-09-07,2.34,3,346
19487408,Sympatique Appartement,72387877,Josee,,Cité Universitaire,46.77007,-71.28323,Entire home/apt,89,2,168,2020-10-16,3.82,1,100
19489911,Charming apartment in a historical house!,47801052,Gilbert,,Quartier 5-4,46.86861,-71.18118,Entire home/apt,98,2,64,2020-09-13,1.46,3,0
19506919,"Charmante chambre, salle de bain privée & salon",34355280,Christine,,Jésuites,46.86251,-71.24807,Private room,50,1,101,2020-02-15,2.30,1,0
19525815,Joli logement rénové dans Saint-Sauveur,21017698,Marie,,Saint-Sauveur,46.80871,-71.25315,Entire home/apt,100,2,68,2020-09-07,1.55,1,364
19532063,STUDIO  CLASSIC /WITH BEDROOM OLD QUEBEC,73786063,Mark,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81318,-71.20865,Entire home/apt,159,3,14,2020-02-17,0.32,6,89
19571343,la maison rouge,95571771,Remi,,Vieux-Limoilou,46.8229,-71.24195,Entire home/apt,45,30,94,2020-12-12,2.16,1,225
19615873,Comme chez soi,99039896,Claude,,Neufchâtel-Est/Lebourgneuf,46.83677,-71.33433,Entire home/apt,210,3,27,2019-09-02,0.62,1,0
19638221,Idéal pour la famille Quebec city,138191138,Marc-André,,Val-Bélair,46.85244,-71.4275,Entire home/apt,135,1,55,2021-01-06,1.25,1,21
19642011,CHEZ EDOUARD,35775015,Dave Et Clara,,Saint-Roch,46.81499,-71.22691,Entire home/apt,168,2,167,2019-12-26,3.83,7,363
19660066,Condo meublé à proximité Université Laval & Cégeps,14939414,Jean-Michel,,Cité Universitaire,46.78821,-71.2788,Entire home/apt,50,120,0,,,1,203
19662518,Appartement moderne au coeur de Québec,138436398,Nancy,,Saint-Roch,46.8092,-71.2293,Entire home/apt,119,1,79,2020-09-24,1.81,1,0
19677560,1 chambre dans le quartier Moncalm,76235974,Mathieu,,Montcalm,46.80175,-71.23092,Private room,45,1,44,2020-03-14,1.01,1,0
19697701,Chambre à louer long terme | (3),6212858,Katia,,Duberger-Les Saules,46.80659,-71.33468,Private room,15,30,2,2020-08-31,0.05,4,81
19700948,Le phare,41858310,Alexandre,,Chutes-Montmorency,46.87789,-71.15813,Entire home/apt,106,2,127,2020-10-24,2.90,1,188
19701735,PERFECT STYLE AND LOCATION,138812688,John,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81438,-71.20712,Entire home/apt,265,28,32,2020-09-01,0.73,1,364
19710023,Les Immeubles Charlevoix - 760311,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Hotel room,185,2,5,2018-10-03,0.12,63,311
19789542,The Superb | St-Roch | 6 pers,27326825,François,,Saint-Roch,46.81393,-71.22761,Entire home/apt,70,2,201,2021-01-12,4.62,26,266
19797796,PETIT APPARTEMENT PRIVÉ,91171253,Fabian,,Saint-Louis,46.75678,-71.30074,Entire home/apt,81,2,48,2020-12-06,1.10,1,178
19800167,Charming and cozy apartment in Lower Town,18743858,Philippe,,Saint-Sauveur,46.81017,-71.23815,Entire home/apt,62,1,27,2020-08-09,0.62,1,0
19802365,La Chaleureuse vieille maison,22933166,Lyse,,Quartier 4-6,46.84592,-71.24572,Entire home/apt,95,2,56,2018-09-01,1.29,1,6
19823774,Super maison centenaire.  Jolie quartier.,28623507,Pierre,,Sillery,46.78287,-71.25025,Entire home/apt,225,3,3,2020-08-09,0.20,2,365
19874718,Modern condo with custom designed furniture,31551322,Dominic,,Neufchâtel-Est/Lebourgneuf,46.84066,-71.32326,Entire home/apt,350,1,7,2020-02-13,0.16,2,365
19876946,STUDIO OLD QUEBEC INSIDE THE GATES Vieux Quebec,30873530,Isabelle,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81362,-71.21282,Entire home/apt,65,7,28,2020-12-19,0.65,1,0
19892206,❤️ Nid douillet urbain - Vieux-Limoilou ❤️,20131357,Marilyne,,Vieux-Limoilou,46.82487,-71.22588,Entire home/apt,70,2,62,2021-01-11,1.43,1,0
19924890,Repère urbain pour routards / downtown Limoilou!,141152350,Jue,,Vieux-Limoilou,46.82733,-71.22959,Entire home/apt,154,31,6,2018-08-06,0.14,1,180
19928475,A great alternative to hotels!,141186826,Tara,,Saint-Sacrement,46.78754,-71.25843,Entire home/apt,160,10,1,2018-07-20,0.03,1,88
19945566,"Montly rent, welcome workers, safe lovely place",72181276,Marie,,Quartier 5-2,46.88643,-71.19167,Entire home/apt,70,29,66,2020-03-07,1.55,1,192
19996998,Appartement a louer,141421218,Pod,,Quartier 4-6,46.84966,-71.26156,Entire home/apt,50,30,0,,,1,365
20008134,chambre en plein coeur de Québec,141972486,Cathy,,Neufchâtel-Est/Lebourgneuf,46.84182,-71.324,Private room,120,1,1,2017-08-06,0.02,1,0
20089535,*Le Panorama* condo centre-ville Charest/St-Joseph,117968025,Jonathan,,Saint-Sauveur,46.81122,-71.23065,Entire home/apt,92,1,305,2021-01-06,8.13,1,95
20090868,Your Room in Beautiful Old Québec! Near everything,111992373,Ronnie,,Saint-Jean-Baptiste,46.81168,-71.21907,Private room,34,1,105,2019-09-04,2.45,1,0
20164673,Chambre confortable située au coeur de Ste-Foy,143497951,Annie,,Cité Universitaire,46.78558,-71.26644,Private room,29,1,71,2020-12-21,1.67,2,335
20193609,Beautiful room in sainte foy 30$ per day,87157104,David,,Pointe-de-Sainte-Foy,46.76148,-71.31677,Private room,33,2,3,2017-08-28,0.07,1,0
